bookID,title,author,rating,ratingsCount,reviewsCount,reviewerName,reviewerRatings,review
699,"America: A Concise History, Volume 2: Since 1865",James A. Henretta,3.79,67,4,Raymond,4,"This is more a quick survey of important events and conditions from the period of reconstruction to modern day. It is immensely readable for those who enjoy history; I think this judgment of readability will hold up even for those who may not enjoy reading and pondering history quite so much.An interesting assertation about judical restrait- when the Supreme Court, prior to Franklin D. Roosevelt, was consistently supporting the rights of business over the rights of the public, Liberals were supportive of ""judicial restraint"" and States' Rights and the Conservatives were gung ho for interventionist rulings. My how times have changed."
701,"Government in America: People, Politics, and Policy",George C. Edwards III,3.34,98,14,Christina,3,"It’s your basic textbook. It’s neither bad nor great. Its text is both interesting and boring. It has the ability to make politics - my favorite subject- boring and even more fascinating all at the same time.Government in America: People, Politics, and Policy could be better if the authors were a little less condescending and talked to their readers like they were having a conversation. But it’s certainly not the worst textbook I’ve ever read, and I appreciated how often graphics, colored text boxes, and memory-jogging photographs were used."
604,"Reefer Madness: Sex, Drugs, and Cheap Labor in the American Black Market",Eric Schlosser,3.76,5544,419,David Sarkies,4,"Investigating America's Vices19 June 2013	Written the author of Fast Food Nation, this book contains three case studies that each dealing with an area of the black market: marijuana, immigrant workers in the strawberry fields on California, and the hard core porn industry. As one can expect from Schlosser, it is a thoroughly researched and tries to look at these industries in an objective manner, and does not necessarily try to conclude with some left wing conspiracy.	Basically there are lots of books that cover the topic of marijuana in the United States and the war on drugs. Being an Australian where possession of small amounts (up to three ounces in some places) is pretty much a misdemeanor that results in a small fine, it is difficult to understand the nature of the war on drugs as it plays out in the United States. In a way the war itself is scary because it has been suggested that if you are caught with even one joint you can be classified as a dealer, locked up, and have all of your possessions confiscated, even before you have been convicted. In a way I believe that this is a really heavy handed approach, particularly since the laws date back to the 1930s, where the Dupont company pushed for the criminalisation of marijuana so that it could dominate the textile industry.	Another argument is also that since it is only recently that marijuana has become a popular Anglo-saxon drug (up until the sixties marijuana was predominantly a Mexican pleasure, and its narcotic purposes were only used in cure-all potions made by chemists, who in those days did not necessarily need a license to practice). Unfortunately, it is very difficult to access anything these days on the history of drugs and drug use since many of these documentaries are generally not made, or if they are, do not appear on the mainstream media (unless of course its message is 'Drugs are bad'). In a way, it feels as if marijuana did not exist prior to the sixties, and that modern drugs, such as meth-amphetamine, did not exist until the late 90s (which is not true because allegedly Hitler used it during World War II and also apparently fed it to his troops).	It appears however that this book is about the black market and how the black market influences all of our lives. In a way we are all exposed to the black market, whether we smoke pot, or rent dodgy videos from those dodgy video stores that have no windows. This is where the second case study comes into play: illegal immigrants. Schlosser looks at the strawberry growers, but this applies to a lot of industries across the United States (and while it happens in Australia, the fact that we do not have any land borders with poorer nations, we have a lot less illegal immigrants than do the United States). The reason illegal immigrants are so popular is because the laws do not apply to them, so they can be paid under the minimum wage, which means more profits for the business owner, and that they are not affected by the unfair dismissal laws (or any of the other laws that apply to legitimate employees).	While the section on the porn industry applies to the black market as well, much of this has more to do with the freedom of speech amendment than it has to do with the black market (even though while the industry was fighting the obscenity laws the profits coming from the porn industry were effectively a part of the black market). Mind you, this section surprised me because I was expecting it to deal with Hugh Heffner or Larry Flynt, but they barely made a mention in this section. I guess the reason is that we are dealing not with what is termed as soft porn (if there is such a thing) but with hard core pornography. Mind you, porn has been around as long as there have been people willing to pay for it (even though before photography, we had to pay for live shows, and then we might as well go to a brothel), however with the advent of film, television, and now the internet, access to it has become a lot easier."
700,Rereading America: Cultural Contexts for Critical Thinking and Writing,Gary Colombo,3.71,260,23,Jagged,3,"I had to read this for my college diversity English class. I read it before my classes started, and again throughout my course. There are some interesting essays in here and some interesting opinions--but they are just that. We used topics from the book as our weekly discussions so I was able to get a lot of different interpretations of this book, which was unique to me. So, for the setting in which this book was used, I think it was a great fit.The problem with this book is that it only tackled one side of things, not multiple sides of the issues. For example, when it talks about the issues with the LGBTI and gay marriage, the only side you see is the side of the LGBTI and gays fighting for marriage equality. You are not shown how things went down for the religious, or even government officials. So it's very one-dimensional, and at times felt very much like attempted indoctrination. The way that feminist issues were handled was extremely disappointing as well. One of the things the book mentions is that there would be some offensive topics in here, but I was really only offended by the lack of depth and thought provocation provided. This book actually encourages racism and sexism at times with the content offered, because there is nothing to compare it to. It really suggests that you single everyone out for what race they are, what sex they are, and what sexual orientation they assign to, and then make sure you think about those differences without actually addressing them. So, this is not a book that I took too seriously once I realized it. It sure is eye opening at times, but for the most part I felt that it was just a load of propaganda being pushed to sway readers to the author's opinions on matters. Even the questions being asked at the end of essays only ask one dimensional things. You are not really encouraged to delve deeper into what you really believe, only what the author's of the book want to push you towards."
776,Buddhism Plain and Simple,Steve Hagen,4.1,5055,339,Bookdragon Sean ,3,"Is Buddhism really plain and simple? I think not. The more I read on Buddhism the more I find I need to read. This book has led to a spiralling off of an entire arc of spiritual texts I feel I need to get to grips with. I have loads sat on my shelf, and I have loads I need to learn. Last month I almost signed up for a Buddhist meditation class in part because of this book. It pushed me further down the road of perhaps one day living this belief system fully. Unfortunately life got in the way and I didn’t go to the group. Next year when I have more time I will actually go to it. Buddhism is more than just you and I. It is about the universe and positive energy; it is about making the most out of existence and understanding that all life is precious no matter what form: it is about peace and happiness. Wouldn’t the world be a better place if all word powers relinquished power to a ruling body of Buddhist monks? I speak of idealism, but these men understand the human mind more than most. “It’s called enlightenment. It’s nothing more or less than seeing things as they are rather than we wish or believe them to be.”"
2377,The Bone Collectors,Brian Callison,3.86,21,3,Richard Kinsella,4,"Like Coleridge's wedding guest in 'The Rime of the Ancient Mariner' we are easily seduced by stories of the sea and its heroes and villians.Brian Callison's seafaring books are literature at its very best and capture the rich beguiling picture of a nation's proud naval heritage a constant reminder to us all of those who have gone down to the sea in ships.'The Bone Collectors' is an outstanding example. The story of a North Atlantic Convoy at the beginning of World War Two. The book will remind readers of what our country owes to the men of the Merchant Navy and Royal Navy during this period.The Battle of the Atlantic raged for five years and eight months, a bitter and intense battle through which seamen endured the horrors of Hell on Earth. Suffering and death were their constant companions. Their efforts to protect and maintain the vtal supply lines were of paramount importance in support of the allied war effort in Europe.This book comes under a 'Must Read' category and I commend it to both young and old.Richard Kinsella (former seaman)"
1200793,"Mr. Lazy (Mr. Men, #17)",Roger Hargreaves,3.91,496,20,John Wilson,3,"One day Mr. Lazy was minding his business and generally being lazy when he was rudely awoken by a pair of strangers named Mr. Busy and Mr. Bustle.""Wake up!"" said Mr. Busy.Wake up! Wake up!"" said Mr. Bustle.""What the deuce!"" exclaimed Mr. Lazy.Mr. Bustle and Mr. Busy wanted to change Mr. Lazy's ways. They wanted to help him fix up his house and get him started on an exercise regimen.So Mr. Lazy snapped his fingers and suddenly Mr. Greedo and Mr. Boba Fett appeared and frogmarched Bustle and Busy off to meet Mr. Rancor Pit Monster.""Now,"" yawned Mr. Lazy, ""bring me Solo and the Wookie."""
8207,The Laughing Savior: The Discovery and Significance of the Nag Hammadi Gnostic Library,John Dart,3.43,7,1,Salvatore Leone,4,"John Dart's book, published in 1976, offers a good summary of what was known about the codices discovered near Nag Hammadi, Egypt soon after World War II. These were Gnostic writings buried for over a thousand years. This book describes the history of the codices and then offers a summation of important themes and ideas expressed in them. The author, a religion news reporter, writes the book for 'ordinary' people, not just those who are expert at these kinds of writings. Made for interesting reading."
9112,The Art of Portrait Drawing: Learn the Essential Techniques of the Masters,Joy Thomas,3.71,31,2,Kevin de Ataíde,4,"An interesting, although a very short book, good for an introduction. The first half, quite promising, describes the author's techniques and her basic set-up. The second half, with the step-by-step projects, relies very much upon the personal experience of the artist, and is better a window on her creative process than a detailed instruction. I thought best of the Conclusion of the book, where the author describes her attempts to find a decent art instruction in her youth and the usual opposition she discovered from the modernism in the art schools and how she was able to overcome it with her enthusiasm for her work. Three stars."
9113,Hollywood Portraits: Classic Shots and How to Take Them,Roger Hicks,4.26,53,2,Roberto Hernando,5,"Aparte de disfrutar con las fotografías que incluye el libro de alguna de las estrellas del Hollywood de los años 20 a 50, en el libro se incluye una pequeña biografía de cada actor/actriz y, lo más importante para los amantes de la fotografía, una explicación de cómo está realizada con un esquema de iluminación.Me gustan mucho tanto los libros de cine clásico, especialmente los que incluyen fotografías, como los libros técnicos de fotografía, especialmente los que explican esquemas de iluminación; y en este libro lo tengo todo."
5267,Edith Wharton,R.W.B. Lewis,4.07,289,17,Michael,3,"This biography of Edith Wharton won the Pulitzer and Bancroft prizes when it came out. And I am only on p. 31 at this moment, but I am already finding a lot of thud moments in the writing. His big interpretations seem labored, prosaic, and debatable. I am simultaneously reading Edith Wharton: An Extraordinary Life - an Illustrated Biography, which is only 280 pages with pictures on almost every one, yet it gives more rounding to the person Edith Wharton was than the prize-winning bio does, at least for me. I am afraid Lewis's book is going to prove very much a professor's book. For all the details I am going to learn, I get the feeling the real woman will never appear before my eyes as I read it. Which is quite a shame, because for me Wharton and Faulkner are the two great American writers none of the others can quite approach. She is certainly a favorite of mine. Will update when I finish. Hope I am wrong, as there are still 500 pages to go!In the end, a thorough and fair accounting of her life and I upgraded my rating to three stars. Three appendices cover (a) the possibility, believed by some of her best friends, that Edith had a different father than her beloved George Frederic Jones; (b) the remarkable romantic career of her lover Morton Fullerton; and (c) the detailed outline and erotic fragment of an unusual story called ""Beatrice Palmato,"" about an incestuous relationship, found in her papers long after Mrs. Wharton's death."
5230,Vergeef me,Wally Lamb,4.17,259487,7837,Heather,5,"This is a book I have been meaning to read since 1997. That's actually even before it was officially published, which might seem weird, if you didn't already know that Wally Lamb was teaching writing at my high school at the time he was working on this novel; and if you didn't know that my freshman English class helped ""edit"" one of the first chapters, back in 1994 or 1995.The novel tells the story of Dominick and Thomas Birdsey, identical twins dealing with very fraternal problems, namely that Thomas is schizophrenic, and Dominick is almost his last remaining caregiver. The novel is about many things, but most of all, as told from Dominick's perspective, it is about forgiveness of the self, of family, of our pasts, both personal and collective. I know a number of the people named in the acknowledgements (including several of my high school teachers), and my high school gets a shout-out as well. I didn't know Lamb very well, but I always found him pretty favorable, one of those teachers you like because they never actually have to give you a grade. I never read this book until now because I also have a connection to one of those named in the dedication: to Sam Deglin, a high school friend who, along with her younger brother Randy, was killed in a freak car accident in front of our high school in January of 1997. I knew she and Randy were named in the dedication, and for this reason, I avoided the book. I didn't want to know how their deaths connected wtih the story, and I didn't want to be reminded at all of my hometown in southeastern Connecticut, where I assumed (correctly, it turns out) the book was set.I think enough time passed in order for me to feel OK about this book...and in fact, once I began reading, I couldn't stop. The references to people, places, and events of my hometown were only part of the allure: this book is beautifully written, and the structure of the novel - which jumps back and forth between the 1920s, 1940s, 1960s, and 1980s with refreshingly little unnecessary exposition - contributes to the sense that, like the mind of Thomas Birdsey (who I guess you could call the ""antagonist""), things are never what they seem, and that sometimes the answers to our biggest fears and questions were right in front of us, all along. I would recommend this book highly, but it certainly helps to know a thing or two about growing up in Norwich, Connecticut too!"
5233,I Know This Much Is True,Wally Lamb,4.17,259487,7837,Heather,5,"This is a book I have been meaning to read since 1997. That's actually even before it was officially published, which might seem weird, if you didn't already know that Wally Lamb was teaching writing at my high school at the time he was working on this novel; and if you didn't know that my freshman English class helped ""edit"" one of the first chapters, back in 1994 or 1995.The novel tells the story of Dominick and Thomas Birdsey, identical twins dealing with very fraternal problems, namely that Thomas is schizophrenic, and Dominick is almost his last remaining caregiver. The novel is about many things, but most of all, as told from Dominick's perspective, it is about forgiveness of the self, of family, of our pasts, both personal and collective. I know a number of the people named in the acknowledgements (including several of my high school teachers), and my high school gets a shout-out as well. I didn't know Lamb very well, but I always found him pretty favorable, one of those teachers you like because they never actually have to give you a grade. I never read this book until now because I also have a connection to one of those named in the dedication: to Sam Deglin, a high school friend who, along with her younger brother Randy, was killed in a freak car accident in front of our high school in January of 1997. I knew she and Randy were named in the dedication, and for this reason, I avoided the book. I didn't want to know how their deaths connected wtih the story, and I didn't want to be reminded at all of my hometown in southeastern Connecticut, where I assumed (correctly, it turns out) the book was set.I think enough time passed in order for me to feel OK about this book...and in fact, once I began reading, I couldn't stop. The references to people, places, and events of my hometown were only part of the allure: this book is beautifully written, and the structure of the novel - which jumps back and forth between the 1920s, 1940s, 1960s, and 1980s with refreshingly little unnecessary exposition - contributes to the sense that, like the mind of Thomas Birdsey (who I guess you could call the ""antagonist""), things are never what they seem, and that sometimes the answers to our biggest fears and questions were right in front of us, all along. I would recommend this book highly, but it certainly helps to know a thing or two about growing up in Norwich, Connecticut too!"
5231,Die Musik der Wale,Wally Lamb,3.84,271036,9167,Laura,1,"I really, truly, honest-to-god am not exaggerating when I say this is one of the worst books I ever read while I was an adult. Lamb hasn't written an actual story so much as he's bound together a series of advice columns and chat show episodes dressed up in vague narrative form. The girl's father leaves! Then she gets raped! Then she gains weight! Then her roommate is mean to her! Then she hooks up with a bad boyfriend! Then some more bad things happen to her after that! And more still after that! And on and on, ad nauseam. Someone should have told Lamb that dreaming up parade of horribles isn't the same as writing a novel. Save yourself 500 pages and watch a couple episodes of Dr. Phil instead. Awful, awful, awful book. If I could give it less than one star, I would.Addendum: Every so often, someone comes along and flags this review as having spoilers. Complaining about spoilers in this review is, not to put too fine a point on it, really stupid. Most of the plot points I mention here are either in the actual cover copy of the book, in the Goodreads summary, or occur somewhere within the first ten pages or so. The rest are so vague (e.g., hooking up with a bad boyfriend -- a plot point that probably occurs in some form in, oh, half of the books ever written) that if you consider them ""spoilers,"" I'm not really sure why you read book reviews at all.Further addendum: If you're about to complain about spoilers in this review, please see comment 56 below."
5434,Defending the West: A Critique of Edward Said's Orientalism,Ibn Warraq,3.52,86,9,Gary,5,"Edward Said's fraudulent work, first published in 1978, has had a growing pernicious effect on the world, as have his hateful and deceitful works on the Arab-Israel conflict.Said's polemic has very much become the accepted dogma of university departments across the world that study any of the subjects covered by 'Orientalism'. Ibn Warraq refutes the perfidious lies of Said meticulously and with brutal candour in this antidote to Said's pro-Islamo-Fascist and nihilist Far Left propaganda.The effect of Said's work has been to slander the valuable work of generations of genuine scholars on the Middle East and Islamic world. but his work has gone much further than academia. He taught an entire generation of Muslims and Arabs 'the art of self-pity' which has led to the rise of Islamo-Nazi fundamentalism and terror that is the biggest threat to the freedom and decency of the world today.Warraq points out Said in his fraudulent creation of the concept of ""the other"", a cliche rammed down the throats of university students around the world, is never used to apply to non-Muslims or even non-Arabs in the Islamic world.Peoples such as the Copts, Maronites, Mandaens, Samaritans, Assyrians, Greek Orthodox Christians, Chaldeans, Berbers Zoroastrians, Baha'is and especially Jews are denied the status of Orientals and the protected status of 'the Other'. They simply do not exist in the world of Said and his intellectual followers.I have long waited for the chance to voice my opinion that the concept of 'the Other' is a massive fraud perpetrated by leftwing intellectuals which simply means selected groups of people favoured and protected by the Left who ignore the suffering and victimization of other people, thus practising exactly what they accuse Westwerners, conservatives etc of doing to those they chosen to term 'the Other'Warraq uses this term for convenience as he refers to as a 'temporary verbal surrender' , while identifying it for the dishonest cliche that it is.Warraq's brilliant analysis of the engagement the West with Eastern and Islamic cultures go's some way to both explaining that there has been much positive in western civilization and influence and that Western culture has been most open to receiving and understanding the cultures of others while Islam since 900 CE at the latest has rejected input from other cultures and civilizations as well as rejecting the pursuit of knowledge for the sake of knowledge, which is echoed in Said's contempt for science.This loathing of science and the truth and denigration of Western civilization is revealed by an exhibit at the Ontario Science Center at Toronto which gives way to such unbelievable, almost surreal relativism claiming ""Modern Western science puts the sun at the center of the solar system. but other points of view are not necessarily wrong or primitive""UnbelievableWarraq wishes to encourage progress and a true spirit of questioning in the Islamic and Arab world. but what males this almost impossible as well as any criticism of Islam in the West is Said's Orientalism which taught an entire generation the art of self-pity: 'Were it not for the wicked imperialists, racists and Zionists we would be great once more"".The propaganda and falsehood by self-pity, postimiperialist victimhood and rantings about 'imperialism' is an ""immature and unattractive quality"" we owe of so much contemporary Middle Eastern culture. This paranoid conspiracy mentality is encapsulated by Said's 1980 work ""The Question of Palestine"" where he bizarrely charges that Zionism was created by the West purely to keep Islam at bay! Again unbelievableSaid and his followers interpret intellectual and political history in a highly, in short twisting the truth which Said does not seem to believe in anyway.Warraq details the Arab role in beginning the slave trade which continues in Africa and the Middle East today and points out that the movement AGAINST slavery began in the West and it was in the West where slavery was first abolished.Warraq takes apart the accepted blaming of only the West for all evils in the world today pointing out that ""Europe has been guilty of terrible crimes but what civilization has not been?"" Confining ourselves to the twentieth century the sins of the West are no worse than the crimes and follies of Asia. Warraq then documents the killing of 70 million Chinese by Mao, and one fifth of Cambodia's population by Pol Pot. The massacres of three hundred thousand people in Uganda by Idi Amin or of 800 000 in Rwanda in 1994. The genocide of 1.8 million people in Sudan, including at least three hundred thousand in Darfur. The crimes of Saddam Hussein, the chemical of the town of Hama by Hafez al Assad in 1982 in which 40 000 people die, and the 2 million people who have died in Iran because of the policies of the Islamic Republic.Warraq dismantles Said's highly faulty and fraudulent methodology. He describes also how the very tolerance of the West has led to what he so eruditely refers to the bufooneries of Michael Moore, the exaggeration of Robert Fisk and the fanaticism of Noam Chomsky"" all of these apologists for Islamo-Nazi atrocities and terror.Warraq examines the real agenda of Islamism ignored in the mainstream media and universities. He also covers the horrific abuse of women and children in Islamic societies again condoned and ignored by leftwing intellectuals.As he describes Iran: ""The hypocrisy of the Islamic Republic of Iran should now be apparent The West does not need lectures on the superior virtue of societies in which women are kept in subjection, endure clitoridectomies, are stoned to death for alleged adultery, have acid thrown on their faces, are married off against their will at the age of nine. or where the human rights of those considered to belong to lower castes are denied""This book should be required reading for all students of the humanities brainwashed by Said's perfidious and dishonest agitprop."
5450,The Founding Fathers and the Place of Religion in America,Franklin T. Lambert,4.03,58,6,Jared,4,"Excellent work, with one exception...Dr. Lambert does not provide adequate attention to the impact of theological unitarianism in his review of the faiths of the main Founding Fathers. How can you discuss this topic and only mention Dr./Rev. Joseph Priestly only twice? But other than this oversight, this is a very good piece of scholarship. Some of the quotations he provides are typically not found in these types of books and they are very illuminating. The author clearly understands American history and does a wonderful explaining how the American population shifted religiously from the Mayflower to the Constitutional Convention in 1787. I also was impressed by his description of how important dissenters were in Jefferson's, Madison's, Mason's victory for religious freedom and disestablishment. I highly recommend this work for anyone wanting to understand the dynamic of American religion and the desire for religious freedom/disestablishment in the American colonies and the start of the United States."
5447,Founding Fathers: Uncommon Heroes,Steven W. Allen,3.99,76,15,Tara,5,This is a delightful book! Came across it when I was looking for personal info on some of the founding fathers to teach my daughter for homeschool. I wanted to make them seem more real to her instead of just some person in a book. This book was something both she and I really enjoyed. It gave me a deeper understanding of the great men who fought for our nation on so many fronts. It has many personal experiences of these men. There are two versions--a regular version and an LDS version. The only difference is the LDS version has an appendix that outlines Washington's vision and the founding fathers' appearance in the St. George temple.
5449,"The Failure of the Founding Fathers: Jefferson, Marshall, and the Rise of Presidential Democracy",Bruce A. Ackerman,3.83,60,9,Bruce,5,"As one delves deeper into portions of American history what we were taught in El-Hi and college intro courses is revealed as, to be gentle, not the whole truth. In this work Prof. Ackerman discusses the issue of electoral processes designed by the 'founding fathers'. In the first instance, until 1933 there was a long lame duck session during which damage could be done making the incoming President's job that much harder and hardening the out-going administrations policies against possible change. The election of 1800 saw the presidential election thrown into the House of Representatives because of flaws in the electoral college process. This was combined with the stacking of the judicial system by the Federalists during their lame duck session. While Marbury v. Madison is now considered the case that established judicial review, the author argues it should be combined with Stuart v. Laird and not necessarily viewed as the basis for judicial review. In fact, Chief Justice Marshall should have recused himself from the case of Marbury v. Madison because he was the one that caused Marbury's problem and thus had a vested interest in the case. I found the work enlightening and further substantiated the idea that original intent can not be established with any real certainty. Especially if one takes into consideration the contexts during which the various documents and cases were developed."
5420,'Salem's Lot,Stephen King,3.99,249328,6348,Nataliya,5,"There was a time once when vampires were ruthless predators and not the misunderstood brooding and essentially harmless creatures. Ahhhh, good old scary times... Vampire stories have been around for a long time - after all, people love a good scare, and what is more terrifying than a monster showing up at night and sucking the life essence out of you? But leave it to Stephen King to turn the terror up a notch, add a whole new layer to it. How? Simply - using the winning formula that he continues to employ in the vast majority of his work. In addition to showing us the monsters of the night, he also brings into the picture the monsters and the darkness that are already with us, that live in the deep dark recesses of everyone's soul. """"The town knew about darkness.""""The town has its secrets, and keeps them well.""""The town cares for devil's work no more than it cares for God's or man's. It knew darkness. And darkness was enough.""The eponymous 'Salem's Lot is a small town in Maine, and it is not a stranger to secrets and darkness. It's quaint and pastoral on the surface, but once you look deeper you are bound to discover what lurks behind its respectable surface. And trust me, that's the discoveries that you can easily go without for the darkness of the human soul as presented by Stephen King beats everything that any monster or boogeyman can ever send your way. The small town of 'Salem's Lot can boast your usual lies, bullying, corruption, and prejudice - and spices it up with well-hidden child abuse, violence, and murders. Not so quaint, is it? It is this portrayal of everyday people's secrets, of the towns being almost like living breathing organisms that is one of the big reasons why I am a huge fan of Stephen King's works.From the very first pages of the novel we know that some terrible fate made 'Salem's Lot a ghost town with apparently only a couple of survivors. It doesn't take the reader long to realize, as we go back in time to see how the events unfolded, that the mysterious menacing Marsten House welcomed new evil that tends to lurk at night, floating past your (hopefully, tightly shut) windows. The story itself is rather straightforward, steadily moving along to its almost-conclusion that we have glimpsed in the first few pages, and we watch with bated breath as our bunch of good guys - Ben, Mark, Susan, Matt - are trying to take on the supernatural horror. Oh, and did I forget Father Callahan? (view spoiler)[A high-five from the Dark Tower universe, Father! (hide spoiler)]King is excellent with the plotting and the pacing (since this was only his second novel, he was still a stranger to writing larger-than-life brick-sized tomes). The story never lags, the suspense and sense of foreboding are rampant, and there are quite a few truly nailbiting situations. Nothing distracts the reader from the vampire story unfolding on the background of small-town horrors. There are no heavy-handed lessons to be learned, no deep morals to take out of the story - all we get is a thrilling and quite scary ride that may make you (a) sleep with a light on, and (b) be very careful about who you invite into your home. 5 stars."
6630,Word Power Made Easy,Norman  Lewis,4.37,5153,226,Daisy Holtel,5,"""A new word is not just another pattern of syllables with which to clutter you mind --A new word is a new idea to help you think, to help you understand the thoughts of others, to help you express your own thoughts, to help you live a richer intellectual life."" pg. 141I immensely enjoyed this book. It is a interesting read on its own, as well as a reference guide and a grammatical aid. It will sit next to my dictionary for a long time and will be used frequently. It is a perfect tool for someone looking to expand their lexicon, whether they be in their teens, twenties, thirties or older. It's perfect for logophiles and those who are striving to increase their literary education. I highly recommend this book to anyone interested in words or their etymology."
6625,Playing Easy to Get (B.A.D. Agency #1.5; Vikings Underground #3; Immortals After Dark #1),Sherrilyn Kenyon,4.13,12281,354,Maya,4,"This review is only for The Warlord Wants Forever by Kresley Cole. I thought I'd enjoy the other two stories but with my limited book time, I really want to read books that suck me into them withing the first ten or so pages. I trully enjoyed this story. There was so much action and I adored Nikolai for his patience and his love for his bride. Now, as far as the bride goes, she was really crazy. There were moments in her POV where I thought that she's literally crazy, since the decisions and choices she made made no sense to me at all. Hence the crazy bride... If you're looking for a lot of heartfelt moments then this is not the book for you. But if you're looking for a fun action packed time with lots crazy lovers scenes, then this is a must read. And if you've read some of the Immortals after dark books, then you'll enjoy and understand the plot and setting even more. All I can say, Kresley did a good job with this one."
6932,What Color Is Your Parachute? 2007: A Practical Manual for Job-Hunters and Career-Changers,Richard N. Bolles,3.58,4193,157,Rachel Smalter Hall,4,"I picked up this book at a time in my life when I was like, ""ok, Rachel, it's time to figure some stuff out."" Along came Richard Bolles, like my own sweet little Grandpa giving me life advice. He actually had me doing all the cheesy exercises -- lists, graphs, venn-diagrams, even a flower chart for Pete's sake. And in the end, gosh darnit, I knew I was going to move back to the Midwest and become a librarian!FYI, this book does have some serious Christian overtones, but Grandpa Bolles is pretty low-key about it. It kind of makes you want to hug him, actually."
916,And a Hard Rain Fell,John Ketwig,4.12,573,51,Eric_W,5,"A very powerful book, especially for those of us who faced the draft and Vietnam in the late sixties. Ketwig was sent to Vietnam where he faced unimaginable horrors. He rails against the army, as did most draftees, who became the ""expendables"" while the ""lifers"" stayed in their air-conditioned bunkers behind the lines and collected medals for themselves. He ""volunteers"" for a second year to guarantee a billet in Thailand rather than return home because he doesn't think he can explain his 370 days in The Nam. While there he is recognized as a first-rate welder and is airlifted to somewhere classified -- obviously Laos, where our government assured us we were not -- to do some welds on an artillery battery that was shelling North Vietnam. The section after he returned home feels a little hurried and uneven, almost as if he couldn't wait to get it out. His data regarding the effects of Vietnam on his fellow soldiers are nothing short of frightening. The Air Force ""Ranch Hand"" report found that mortality in children of Vietnam vets before 28 days was three times that of the population unexposed to Agent Orange. But of course the report said they would not hesitate to use it again.Prophetically, while in Thailand he has dinner with a Japanese businessman(remember this is 1967) who says the new battlefield will be the marketplace. ""War is too expensive."" Obviously, we in America haven't been listening.  A must read"
2129,The Eleventh Hour: A Curious Mystery,Graeme Base,4.32,7885,331,Hannah Greendale,5,"Don your favorite costume and join Horace the elephant in celebration of his eleventh birthday. Bring your magnifying glass and your suspicion too, for a mystery awaits in The Eleventh Hour. Graeme Base's curious tale of a birthday party gone awry is a visual treat. Eleven animals arrive for Horace's party, all bedecked in costume: The Pig came as an Admiral, the Zebra as a Punk. The Rhino was an Astronaut, his spacesuit made of junk.The Swan arrived as Princess Pure, a most enchanting sight. Bejewelled with rows of precious stones and dressed in purest white. Horace has a sweet pad, no doubt about it. The colorful, crowded illustrations depicting the various rooms of his house pay tribute to architecture found in Rome, Egypt, Asia, Africa and more. A glorious array of delectable treats await in the medieval banquet hall: For there upon the table was The feast That Horace Made,A wondrous spread of cakes and buns and jugs of lemonade.And in its midst a Centerpiece of Grand Design was placed, That left no doubt young Horace had superb artistic taste. Before the eleventh hour strikes, a hideous crime occurs. It's up to the reader to puzzle out the clues and solve the mystery. Secret clues, along with a hidden message, can be found on every page -- some are obvious, while others require keen eyes and intellect. For those who wish to solve the mystery themselves, much detective work awaits. And for readers who can't handle not knowing whodunit, a useful answer key can be found in the back of the book with these words from the author: The getting of wisdom is no match for the thrill of the chase, and those who choose the longer road shall reap their reward!"
4620,Geisha,Liza Dalby,3.99,3849,160,Robert Beveridge,3,"[Note: At the time I wrote this review, I had not yet read Golden's Memoirs of a Geisha. And I think I may be the only person in America who still hasn't.]Of course, it's now a full week after A&E aired _The Secret Life of Geisha_, a show nominally based on Dalby's 1983 account of her time in Kyoto as the only non-Japanese ever to train and serve as a geisha. But I kept reading anyway. The show's material came, for the most part, from the first four chapters of the book, which cover a good deal of history, and ignored the rest, which is more of a personal accounting of Dalby's time in Kyoto and her research in Tokyo and some of the smaller towns.Dalby's account is straightforward and precise, though I don't want to give the impression there's nothing here that would give the reader a sense of personal experience; far from it. Dalby, an anthropologist by nature as well as trade, has a knack for being able to translate emotion into recognizable speech and get it all down on paper in an easy-to-understand form.The end result is compulsively readable, half-journal and half-explication, of the widely misunderstood world of geisha and the cultural context to which it belongs-- as important to an understanding of what geisha are as a study of the women themselves. Dalby adresses the paradox that the women considered the most servile in Japan are also those with the most freedom, and by the time the book is finished it's no longer a paradox, really. Dalby takes the reader through the world of geisha, its history, its context, and most importantly the outside world's misconception of it. All is explained in such a way as to be easily absorbed, Not in the tradition of ""classic"" anthropological works at all. Which is a good thing.Absorbing, a quick read, new stuff to be learned, how can you go wrong?"
